At1,At2,Class
-0.06743019169914422,1.8500861516005596,-1.0
1.0802156668181482,0.6830207229625767,-1.0
1.1502306660304633,0.2429960540673647,-1.0
0.4970907448070087,-0.6710551899558712,1.0
0.17402153415589708,1.920090076197525,-1.0
1.6403356605166697,0.04768510444183081,-1.0
-0.478118172793096,-0.7960621981647383,-1.0
-0.447111530284785,-1.000073635561609,-1.0
-1.040238595040541,-0.20002878302486016,1.0
2.0604256557905614,-0.4820445935440642,-1.0
-0.8902064538712942,-1.1700831667256684,-1.0
0.31205110403160424,-1.2300865306659245,-1.0
0.9761933822741371,-1.3900955011732743,1.0
0.2910466042679096,-0.7950621420990673,-1.0
0.3030491755614494,-0.14302558728161674,1.0
1.1002199523073812,-0.6950565355319737,1.0
0.5791083153128637,-1.020074756875028,1.0
-1.540345732271364,0.6850208350939185,-1.0
0.9161805258064384,0.14399050356594198,1.0
1.1802370942643128,0.6140168544312821,-1.0
0.25403867611282877,-0.86206589849902,-1.0
-0.8772036683032928,-0.4010400522247184,1.0
1.970406371089013,0.9900379351235541,1.0
0.4710851736710059,1.3900603613919287,-1.0
1.6303335177720533,0.4750090613030219,-1.0
0.945186739765826,0.30899975440164645,-1.0
0.12101017760942986,-1.30009045526289,-1.0
1.0602113813289153,-0.6900562552036189,1.0
1.4202885201351076,-0.3200355109053725,1.0
0.5350988872365513,0.5040106872074791,1.0
0.9121796687085918,-0.11402396137715962,-1.0
-0.7501764554466637,1.1400463449741947,-1.0
1.140228523285847,-0.20902928761589856,1.0
-1.0302364522959246,-1.0900786814719936,-1.0
0.2680416759552918,-1.080078120815284,1.0
-1.7703950153975425,-0.8280639922662082,1.0
0.37806524614607284,-0.060920984290032884,1.0
1.1902392370089292,0.11298876553014295,1.0
-0.1680517477099858,1.3200564367949632,-1.0
2.0704277985351776,1.2100502695711601,1.0
-1.0702450232743905,0.7070220685386791,-1.0
-1.190270736209788,0.30899975440164645,-1.0
1.1902392370089292,0.6970215078819697,-1.0
0.12101017760942986,1.7200788630633377,-1.0
1.230247807987395,-0.05822083291272136,1.0
0.4400785311626949,0.3990048003120307,1.0
-0.7231706700361993,0.6330179196790299,-1.0
-0.6301507425112662,0.9490356364310457,-1.0
0.14301489164758607,0.2629971753807834,1.0
1.230247807987395,-0.6150520502782988,1.0
1.9003913718766976,-0.05652073760108076,-1.0
1.2202456652427784,-0.017218534220212967,-1.0
0.010686543136310327,0.025783876603637297,1.0
0.36006138920576325,-0.7150576568453924,1.0
0.1390140345497395,-1.0100741962183186,-1.0
0.30805024693375765,-1.0600769995018653,-1.0
-0.6451539566281909,-0.2380309135203557,1.0
1.1502306660304633,0.7150225170640466,-1.0
-0.5311295293395633,-1.270088773292762,-1.0
1.050209238584299,0.7010217321446535,-1.0
0.0680988424904088,-0.7600601798005845,-1.0
-0.5951432429051086,1.4600642859888944,-1.0
0.7201385280119558,0.9890378790578832,-1.0
-1.860414300099091,-0.9630715611317846,1.0
0.06919907819231662,-0.8280639922662082,-1.0
0.8631691692599711,0.7650253203475934,-1.0
-0.574138743141414,1.3200564367949632,-1.0
-0.46711581577401795,-1.5101022290537867,-1.0
1.430290662879724,0.4840095658940603,-1.0
-0.5921426000817236,-1.1700831667256684,-1.0
0.12201039188389151,-0.041019868583181254,1.0
0.9091790258852068,0.11798904585849762,-1.0
-0.7051668130958896,-0.9300697109646437,-1.0
1.050209238584299,0.4530078278582613,-1.0
-0.786184169327283,-1.3300921372330183,-1.0
0.06999924961188594,1.700077741749919,-1.0
-0.3600928884066218,-1.2800893339494714,-1.0
-1.2502835926774867,0.9850376547951994,-1.0
1.3302692354335597,1.4200620433620568,1.0
0.7781509559307312,-0.6940564794663027,1.0
-1.8704164428437073,-1.2600882126360526,1.0
0.17802239125374367,1.4900659679590225,-1.0
-1.0302364522959246,1.180048587601032,-1.0
-0.9562205959857627,-0.8180634316094988,1.0
0.034491642868497506,-0.6910563112692899,-1.0
-1.2502835926774867,0.5120111357328465,1.0
-0.18705581892475706,-1.3800949405165648,-1.0
-1.2402814499328703,1.0000384957802635,-1.0
0.3290547466974522,-0.37003831418891936,1.0
-1.3703093056128843,-0.8030625906244349,1.0
0.5290976015897814,1.6200732564962443,-1.0
-0.23006503272660783,1.0800429810339385,-1.0
-0.6191483854921881,-0.7480595070125333,-1.0
-0.9142115964583737,1.0700424203772292,-1.0
0.16301917713681902,-1.3100910159195995,-1.0
1.1902392370089292,-1.3400926978897276,1.0
0.9831948821953687,-1.3100910159195995,1.0
-1.630365016972912,-1.4100966224866929,1.0
-1.0202343095513082,-0.29603416532927,1.0
-0.38709867381708624,0.25999700718377056,1.0
-1.5903564459944464,-1.000073635561609,1.0
1.690346374239752,-0.7240581614364308,-1.0
-0.8692019541075996,-0.03931977327154066,1.0
-1.9004228710775564,0.1059883730704464,1.0
-1.7503907299083097,0.7220229095237432,-1.0
-1.0602428805297741,-1.0700775601585748,-1.0
-0.5091248153014071,-1.4100966224866929,-1.0
-0.11203974834013362,-0.8410647211199304,1.0
1.0802156668181482,0.7900267219893669,-1.0
0.4980909590814704,0.5670142193447479,-1.0
-0.7961863120718995,-1.630108956934299,-1.0
-0.300080031938923,-1.0400758781884467,-1.0
-2.3405171518406807,0.24599622226437748,-1.0
0.8421646694962766,-1.4100966224866929,1.0
-0.02632138501877057,-1.350093258546437,-1.0
0.5861098152340952,1.150046905630904,-1.0
1.8703849436428486,-0.23903096958602665,-1.0
0.40407081728207567,-0.8680662348930457,-1.0
0.5641051011959389,-1.1300809240988308,1.0
-0.0584282632289894,0.5400127055716328,1.0
-1.58035430324983,-1.2600882126360526,1.0
-0.8131899547377474,-0.5700495273231065,1.0
-0.5791398145137222,-0.7480595070125333,1.0
-1.3503050201236515,1.3200564367949632,-1.0
-0.639152670981421,-0.9380701594900112,-1.0
1.490303519347423,-0.007808006642249457,-1.0
0.719138313737494,0.07808680883822727,1.0
0.03459166429594367,1.700077741749919,-1.0
-0.27407446080292025,0.04678505398272696,1.0
0.2070286052131314,0.030384134505723602,1.0
1.6303335177720533,-0.25103164237407793,-1.0
-0.20706010441398998,-0.7450593388155204,-1.0
-0.7171693843894293,1.0000384957802635,-1.0
1.1702349515196961,-0.5670493591260938,1.0
0.6611258858187187,1.6900771810932096,-1.0
-1.130257879742089,0.6000160695118889,-1.0
-0.10903910551674868,-1.2500876519793434,-1.0
0.68012995703349,0.7020217882103245,-1.0
0.8671700263578177,0.8100278433027857,-1.0
-0.5621361718478743,-1.0100741962183186,-1.0
1.7903678016859168,-0.10202328858910836,-1.0
-1.8704164428437073,-1.100079242128703,1.0
-0.9462184532411463,-0.19702861482784734,1.0
0.8121582412624272,-0.19502850269650546,1.0
0.28704574717006304,-0.517046555842547,1.0
0.26204039030852194,-0.6730553020872131,-1.0
-0.3580924598576985,-1.020074756875028,-1.0
-0.3920997451893945,-1.270088773292762,-1.0
-1.2002728789544044,-1.020074756875028,-1.0
-0.33708796009400394,-1.4500988651135305,-1.0
-1.540345732271364,-0.643053620117085,1.0
0.31105088975714257,1.7600811056901753,-1.0
-0.4731171014207878,-0.7490595630782042,-1.0
1.710350659728985,0.02168364673438646,-1.0
1.8803870863874648,-0.3680382020575775,-1.0
-1.1802685934651715,-0.09782305311329044,1.0
0.04309348562886766,-0.019918685597524497,1.0
1.230247807987395,0.3540022773568386,-1.0
0.0788011352271484,-0.0998231652446323,1.0
0.05439590693028425,-1.5901067143074616,-1.0
-0.24006717547122428,1.7200788630633377,1.0
-0.49612202973340563,-1.0900786814719936,-1.0
-0.6361520281580361,1.3500581187650915,-1.0
1.1502306660304633,0.6340179757447008,-1.0
1.2902606644550938,-1.4300977438001117,1.0
-0.9832263813962272,1.06004185972052,-1.0
-0.20605989013952833,-0.4740441450186967,1.0
0.2980481041891412,-0.8290640483318791,1.0
-0.972224024377149,-1.0600769995018653,-1.0
1.210243522498162,0.3540022773568386,-1.0
0.3280545324229906,1.7100783024066284,1.0
0.31305131830606586,-1.0700775601585748,-1.0
-1.2402814499328703,-0.3520373050068425,1.0
-1.3903135911021172,-0.6800556945469096,1.0
1.2002413797535456,-1.5601050323373336,1.0
-0.20806031868845162,0.332001043912078,1.0
0.5531027441768609,1.5400687712425694,-1.0
0.35406010355899337,-1.190084288039087,-1.0
-0.7401743127020473,-1.5301033503672055,-1.0
-0.769180526661435,1.3500581187650915,-1.0
-0.03812391345741799,-0.7910619178363836,-1.0
-0.10203760559551715,-0.1300248584278946,1.0
-1.0602428805297741,0.4960102386821115,1.0
-0.48111881561648095,1.090043541690648,-1.0
0.8661698120833561,-0.9170689821109216,1.0
1.0602113813289153,0.2659973435777962,-1.0
1.7303549452182179,1.6800766204365003,1.0
-0.5161263152226385,-0.9350699912929985,-1.0
-0.893207096694679,-1.270088773292762,-1.0
1.2002413797535456,-0.9480707201467206,1.0
0.7631477418138065,1.150046905630904,-1.0
0.7941543843221176,0.7620251521505806,-1.0
-0.3140830317813861,0.019383517783343303,1.0
-0.4561134587549398,1.5500693318992786,-1.0
1.0402070958396823,0.5630139950820643,-1.0
-0.09783670564277824,-0.4240413417351499,1.0
1.3702778064120256,-0.643053620117085,-1.0
-0.20105881876722012,0.07258650047703712,1.0
-1.9704378702898717,0.6110166862342692,-1.0
0.9901963821166001,-0.07622184209479821,1.0
1.2802585217104774,0.9020330013445117,-1.0
0.5691061725682471,1.6200732564962443,1.0
-1.2002728789544044,-0.45104285550826523,1.0
-0.5081246010269453,1.480065407302313,-1.0
-1.690377873440611,-0.1750273813830867,-1.0
-0.2980796033899997,-1.2600882126360526,-1.0
0.3010487470125261,-1.1700831667256684,-1.0
0.9751931679996755,1.480065407302313,-1.0
-0.8531985257162132,-0.25403181057109075,1.0
0.8371635981239682,1.7500805450334658,1.0
0.3790654604205345,1.3600586794218008,-1.0
-0.3640937455044684,-0.0828222121282264,1.0
0.9391854541190562,-0.35103724894117155,1.0
1.2402499507320115,0.5540134904910259,-1.0
1.3702778064120256,-0.33103612762775286,1.0
-0.4801186013420193,-0.9130687578482378,-1.0
1.340271378178176,-0.2610322030307873,-1.0
0.2860455328956014,1.230051390884579,-1.0
0.6721282428377968,2.0300962434213274,-1.0
-0.5201271723204851,-1.5201027897104962,-1.0
-0.5131256723992537,1.2900547548248351,-1.0
-0.6481545994515758,-0.6310529473290337,-1.0
-0.11303996261459527,-0.19702861482784734,1.0
0.10300632066912024,0.3290008757150652,1.0
-0.941217381868838,0.976037150204161,-1.0
-0.5331299578884866,-0.40204010829038933,1.0
1.0902178095627646,-1.5901067143074616,1.0
-0.3951003880127794,-0.7560599555379008,-1.0
1.4602970911135735,-0.4170409492754533,1.0
-0.7241708843106609,-1.2600882126360526,-1.0
-1.5903564459944464,-0.9800725142481905,1.0
0.15901832003897243,1.5100670892724413,-1.0
-0.8431963829715967,1.400060922048638,-1.0
-0.5811402430626454,-1.270088773292762,-1.0
-0.26807317515615037,-1.2600882126360526,-1.0
-1.58035430324983,-0.8420647771856012,1.0
-0.5201271723204851,1.2000497089144508,-1.0
-0.020320099372000692,1.920090076197525,1.0
-1.5203414467821312,0.9340347954459818,-1.0
1.050209238584299,0.44400732326722286,-1.0
0.3510594607356084,-0.0402198237306445,1.0
-0.32208474597707926,-1.1200803634421217,-1.0
-0.6541558850983457,-0.9990735794959383,-1.0
0.1650196056857423,-1.5801061536507524,-1.0
2.60054136399985,0.9510357485623876,1.0
1.5203099475812725,-0.065321230978985,-1.0
-1.2902921636559526,-0.5290472286305983,1.0
1.1802370942643128,0.3920044078523342,-1.0
-0.0026563152850080283,-1.020074756875028,-1.0
1.2402499507320115,0.2729977360374928,-1.0
1.4502949483689571,0.3980047442463598,-1.0
0.5400999586088595,-1.2600882126360526,-1.0
-0.32408517452600255,-1.0300753175317372,-1.0
-1.690377873440611,-1.2000848486957965,1.0
-0.4551132444804782,0.8680310951116998,-1.0
2.160447083236726,1.1600474662876132,1.0
-0.23206546127553113,-1.4000960618299836,-1.0
0.6851310284057982,1.6900771810932096,-1.0
-0.053727256139019665,-1.5201027897104962,-1.0
1.0302049530950659,0.5480131540970002,-1.0
-0.7581781696423568,-1.2100854093525057,-1.0
-0.25907124668599557,0.4960102386821115,1.0
-0.4721168871463261,0.41100547310008195,1.0
-0.12704296245705832,-1.3300921372330183,-1.0
-0.7841837407783597,-1.050076438845156,-1.0
-1.7303864444190769,-1.3200915765763088,1.0
-1.2402814499328703,-0.9190690942422635,1.0
0.2750431758765234,-0.987072906707887,-1.0
1.6603399460059027,0.6720201062401964,-1.0
-1.0702450232743905,0.9630364213504388,-1.0
-0.2620718895093805,1.2800541941681258,-1.0
-1.4003157338467336,-0.37003831418891936,1.0
-0.28807746064538325,0.3049995301389627,1.0
0.7781509559307312,1.4400631646754756,1.0
1.230247807987395,-0.4930452102664445,-1.0
-1.2702878781667197,-0.27303287581883856,1.0
-0.9942287384153052,1.1400463449741947,-1.0
0.7401428135011887,1.2000497089144508,1.0
0.48908903061131553,0.9040331134758536,-1.0
0.8051567413411957,-0.23703085745468477,1.0
-1.860414300099091,-1.4700999864269493,1.0
-0.6171479569432647,-1.020074756875028,-1.0
-0.6601571707451156,0.9650365334817806,-1.0
0.48708860206239224,-0.1300248584278946,1.0
-0.05082663474308089,-1.190084288039087,-1.0
0.9601899538827507,-0.5220468361709016,1.0
-1.2102750216990208,0.7780260492013157,-1.0
0.14901617729435596,1.9800934401377812,-1.0
-1.760392872652926,-0.9030681971915284,1.0
0.048594664138406705,-0.38903937943666717,1.0
-0.8912066681457558,1.0000384957802635,-1.0
0.2630406045829836,-1.4801005470836586,-1.0
1.210243522498162,1.2800541941681258,-1.0
-1.4603285903144323,0.08288707795344777,1.0
-1.040238595040541,1.1900491482577416,-1.0
-1.690377873440611,-0.5420479574843204,1.0
0.7071357424439543,0.05238536795048421,1.0
1.3102649499443269,-0.25403181057109075,-1.0
-0.48812031553771246,-0.5660493030604228,1.0
1.8003699444305332,-0.8110630391498024,-1.0
1.840378515408999,1.180048587601032,1.0
1.490303519347423,-0.15602631613533893,-1.0
-0.8812045254011392,-1.5901067143074616,-1.0
0.5290976015897814,0.788026609858025,1.0
0.5711066011171705,0.1969934750465016,1.0
-2.0704592977360363,0.03178421299766292,-1.0
-1.2302793071882538,-0.3080348381173213,1.0
0.6821303855824132,1.5000665286157318,-1.0
-1.3303007346344184,0.03978466152303041,1.0
-1.3503050201236515,0.4240062019538041,1.0
0.307050032659296,-0.6780555824155678,-1.0
0.8591683121621245,-0.9520709444094043,1.0
-0.6721597420386554,0.6830207229625767,1.0
1.3602756636674092,0.25799689505242873,-1.0
-0.37009503115123826,1.480065407302313,-1.0
-1.9004228710775564,-1.100079242128703,1.0
-1.3803114483575005,-0.3200355109053725,1.0
0.23403439062359588,0.9580361410220841,-1.0
-1.0102321668066918,-0.7710607965229649,1.0
-0.7391740984275855,0.5780148360671283,1.0
-0.10703867696782539,-1.5001016683970774,-1.0
0.592111100880865,0.9730369820071482,-1.0
0.5200956731196266,1.2100502695711601,-1.0
0.4160733885756154,1.860086712257269,1.0
-0.18105453327798718,0.3440017167001292,1.0
1.270256378965861,-0.4410422948515558,-1.0
0.42207467422238526,-0.9340699352273275,1.0
-0.704166598821428,-0.8020625345587639,-1.0
0.08800310655219555,-1.2500876519793434,-1.0
0.9521882396870576,0.42700637015081694,-1.0
1.3902820919012582,-0.218029792206937,-1.0
-1.080247166019007,-1.30009045526289,-1.0
1.250252093476628,-0.3500371928755006,-1.0
0.1830234626260519,-1.2100854093525057,-1.0
-0.07653214159674519,-1.1200803634421217,-1.0
-0.4071029593063191,0.6020161816432308,1.0
0.9751931679996755,0.8090277872371147,-1.0
-0.05522757755071213,0.882031880031093,1.0
-0.9462184532411463,1.0200396170936823,-1.0
1.1102220950519976,-0.10602351285179211,-1.0
-0.7941858835229761,1.0700424203772292,-1.0
-0.6521554565494224,-1.100079242128703,-1.0
-2.080461440480653,-1.7801173667849395,1.0
-0.6311509567857279,-0.8670661788273747,-1.0
-0.8561991685395981,-1.3100910159195995,-1.0
-0.21506181860968315,-1.0100741962183186,-1.0
-1.1202557369974728,0.15399106422265135,1.0
-1.10025145150824,0.13498999897490355,1.0
-0.13404446237828985,-1.100079242128703,-1.0
0.8441650980451998,0.2429960540673647,-1.0
0.47208538794546756,0.2889986330882277,1.0
1.6403356605166697,0.17399218553607007,-1.0
-0.413104244953089,-0.027519111696623612,1.0
-0.8752032397543694,0.5910155649208505,1.0
-0.40410231648293427,0.1779924097987538,1.0
-0.2970793891155381,-0.4670437525590002,1.0
-0.698165313174658,-1.2600882126360526,-1.0
1.2002413797535456,0.2979991376792661,-1.0
-0.34608988856415873,-1.5001016683970774,-1.0
-1.1402600224867057,-0.49404526633211543,1.0
-0.024220935042401113,-0.65905451716782,1.0
-0.49512181545894396,-1.2000848486957965,-1.0
-0.8031878119931309,-0.7820614132453452,-1.0
-0.6411530995303443,0.5160113599955303,1.0
-0.08743447718837713,-0.9480707201467206,-1.0
-1.040238595040541,0.679020498699893,-1.0
0.7011344567971844,0.02368375886572833,1.0
-0.6771608134109636,-1.4100966224866929,-1.0
-0.5161263152226385,0.8310290206818752,1.0
-0.8642008827352913,-1.5601050323373336,-1.0
0.8631691692599711,-1.020074756875028,1.0
-1.1202557369974728,0.5590137708193806,1.0
-0.7791826694060514,-1.14008148475554,-1.0
-0.9002085966159106,1.4900659679590225,-1.0
2.4305049373413703,1.3900603613919287,1.0
-1.670373587951378,-1.7301145635013926,1.0
0.7431434563245736,-1.1800837273823777,1.0
-1.5203414467821312,-0.658054461102149,1.0
1.2802585217104774,-0.17602743744875765,1.0
1.5803228040489712,-1.2900898946061807,1.0
0.6101149578211746,0.48800979015674406,-1.0
-2.150476439692968,-0.8580656742363363,1.0
-0.030722327826401812,0.678020442634222,1.0
-0.2270643899032229,-1.190084288039087,-1.0
0.6421218146039473,1.6500749384663722,1.0
-1.58035430324983,-1.2500876519793434,1.0
0.37306417477376463,1.480065407302313,-1.0
0.3330556037952988,-0.8450649453826141,1.0
-1.1802685934651715,-0.7580600676692427,1.0
1.1502306660304633,-1.5201027897104962,1.0
-0.6011445285518784,-0.5390477892873077,1.0
-1.5703521605052135,-1.740115124158102,1.0
0.6521239573485639,-0.6460537883140978,1.0
-1.4303221620805828,1.260053072854707,-1.0
0.7101363852673392,0.05288539598331968,1.0
1.1802370942643128,0.5850152285268249,-1.0
-1.0102321668066918,-1.270088773292762,1.0
0.1300121060795847,1.3800598007352194,-1.0
0.4690847451220826,-0.32103556697104346,1.0
-1.080247166019007,0.7200227973924013,-1.0
0.9871957392932151,0.8580305344549906,-1.0
1.5703206613043548,-0.38903937943666717,-1.0
-0.4111038164041657,0.7270231898520978,1.0
